filename,text,duration
BV1xKXPBJE3V_0006,成功交付2D游戏编辑器等复杂的应用AI应用开发的核心正在从prompt堆积context管理升级到与模型,8.0
BV1xKXPBJE3V_0009,观察判断决策行动的杀伤链成为跨军种的核心AI操作系统该系统能够整合多元情报数据,8.0
BV1xKXPBJE3V_0010,自动识别排序并打击目标在此前居士行动中将目标处理时间从数小时缩短到数秒,6.695
BV1xKXPBJE3V_0011,AI出创公司Adra完成3000万美元A文融资红杉资本领头公司由前Palantir工程师创立旨在打造知识版Github,7.975
BV1xKXPBJE3V_0012,解决企业AI落地的瓶颈其不是模型不强数据不够而是AI不知道如何做事,6.378
BV1xKXPBJE3V_0015,来让决策逻辑可以被系统化管理Azure最快可以在一周内完成初步上线目前主要应用于IG服务管理自动化客服,8.0
BV1xKXPBJE3V_0016,合规处理等流程复杂例外频繁的场景,2.837
BV1xKXPBJE3V_0018,形成数据分析等现实中的知识工作抽象化结构化构建可交互的虚拟训练环境让AI在其中反复试错,8.0
BV1xKXPBJE3V_0019,AI 训练国际正在从学习输入输出的静态映射转向在动态环境中探索如何行动的机会,8.0
BV1xKXPBJE3V_0021,也有半数员工在用Cloud大模型自行开发AI工具比如ESG风险监测模拟合同谈判等等,8.0
BV1xKXPBJE3V_0022,该基金的机器学习和人工智能负责人表示未来将允许一些AI Agents在限定条件下自主决策,8.0
BV1xKXPBJE3V_0023,金融科技公司Fuse完成2500万美元A轮融资公司以AI和推理引擎为核心从零重写了一套贷款决策系统,7.959
BV1xKXPBJE3V_0024,流程可以动态生成决策可以适时调整系统可以在运行中持续学习和优化让贷款申请审批系统,8.0
BV1xKXPBJE3V_0027,邮箱和ERP系统能够自动读取供应商邮件提取关键数据对账采购订单和发票并依据预设规则,8.0
BV1xKXPBJE3V_0028,自主跟进供应商标记差异和升级问题目前平台已为航空航天制药工业等行业客户处理超过10亿美元的物料,7.998
BV1xKXPBJE3V_0029,愿仅是成为全球贸易通信的API哈佛大学一位量子场论教授用Cloud 4.5写论文两周完成博弈,8.0
BV1xKXPBJE3V_0030,是一年的工作量在没有人类直接干预计算的规则下证明AI研究生用两周完成了一篇高难度物理论文,8.0
BV1xKXPBJE3V_0031,迭代110版消耗3600万 tokens过程中暴露了AI迹象于捏造理由掩盖错误等的问题对此交涉,7.999
BV1xKXPBJE3V_0032,建议通过多模型交叉验证树状知识管理等方法未来研究者的核心价值会在于提出关键问题和设计,8.0
BV1xKXPBJE3V_0035,主要面向社科领域的学生老师以及学术工作者20分钟左右生成高质量可复现可发表的研究论文,7.885
BV1xKXPBJE3V_0036,Copaper.ai的生成流程经过专业经济学团队反复打磨相较Cloud 4.5等通用AI更加专业更加透明,7.925
BV1xKXPBJE3V_0037,并且质量明显更高支持在每个步骤进行修改目前已辅助完成3000多篇论文覆盖200多所院校,7.685
BV1xKXPBJE3V_0039,运行实验撰写论文并进行同行评审研究者将完全由AI生成的没有人类编辑加工的论文投给ICL,8.0
BV1xKXPBJE3V_0042,将解决目标任务的Task Agent与优化自身改进机制的Meta Agent整合到统一的可编辑程序中解决了传统,7.997
BV1xKXPBJE3V_0043,自改进系统中存在的无限回归瓶颈领域绑定局限改进逻辑固化的问题实现跨越多个领域的通用,7.996
BV1xKXPBJE3V_0044,持续自尽快,0.911
BV1xKXPBJE3V_0045,杨立坤团队推出JEPA世界模型The World Model用极简架构实现端到端稳定训练模型参数仅1500万单卡数小,7.982
BV1xKXPBJE3V_0046,规划速度相较基于基础模型的世界模型快达48倍在多样的2D和3D控制任务中表现优秀此外,8.0
BV1xKXPBJE3V_0048,清华大学等研究者推出世界行动模型架构FAST WAM挑战机器人必须在脑海中生成未来画面在行动的,7.975
BV1xKXPBJE3V_0050,与世界表中而非推理阶段耗时的显示未来画面生成因此FastWAM在推理时果断跳过需要迭代去,8.0
BV1xKXPBJE3V_0051,的未来视频生成仅通过一次前向传播就直接输出动作指令在保持优秀性能的同时将单步推理延迟,8.0
BV1xKXPBJE3V_0052,从810毫秒降至190毫秒实现超过4倍的提速,4.073
BV1xKXPBJE3V_0054,在传统进化算法里斯版的变异和交叉规则突破人工设计的启发式规则的局限AVO让代码变异就是variation,8.0
BV1xKXPBJE3V_0057,针对多头注意力的持续自主进化AVO发现的Kernel性能可以超越QDNN达到3.5%,7.958
BV1xKXPBJE3V_0061,计算速度提升多达8倍并且模型能力于压缩前并无二致就像把一个不断膨胀的仓库压缩到极小却没有丢失,7.861
BV1xKXPBJE3V_0062,任何重要的物品,0.919
BV1xKXPBJE3V_0065,ASMR完全抛弃传统的向量数据库采用多agent流水线有三个观察者agent并行提取对话中的结构化信息,8.0
BV1xKXPBJE3V_0066,三个搜索agent在回答时进行主动推理检索不同于传统的数学相似度匹配这是基于认知理解的检索,8.0
BV1xKXPBJE3V_0068,机器支付协议让AI agents可以自主完成支付兼容现有商业体系支持实时按次的微支付,7.92
BV1xKXPBJE3V_0069,以及USDC稳定币和传统信用卡支付所有交易可以无缝集成到Stripe的现有商户后台进行管理,7.103
BV1xKXPBJE3V_0070,OpenAI宣布逐步关停视频生成模型Sora及其相关服务从而将算力和研发资源聚焦到企业及生产力工具上,7.464
BV1xKXPBJE3V_0071,据了解此局也是为其下一代模型Spud让路Sora团队的研发方向将转向机器人世界模拟,6.037
BV1xKXPBJE3V_0072,谷歌推出音频和语音模型Gemini 3.1 Flash Life具备实时对话生成能力更加可靠地帮助开发者创建,8.0
BV1xKXPBJE3V_0073,完成复杂任务的语音智能体面向普通用户模型能够提供更快更自然的回复支持更长的上下文背景,7.848
BV1xKXPBJE3V_0074,支持多余种多模态交互,1.678
BV1xKXPBJE3V_0078,中间就是个专门的思维链模块各自搭配目标奖励函数通过多维强化学习进行协同优化从而解决多目标,7.999
BV1xKXPBJE3V_0079,实现高性能与高效率的同意模型参数5.18亿在多项指标的表现超过50亿参数模型,7.09
BV1xKXPBJE3V_0080,国家数据局局长刘烈红指出截至今年3月我国日均token调用量已超过140万亿次相较2024年初,7.974
BV1xKXPBJE3V_0081,一千亿次实现千倍增长过去三个月增幅超过四成,4.179
BV1xKXPBJE3V_0082,一套以token计费为基础的新型商业逻辑正在加速演进这期节目就到这里前面提到了论文以及项目链接请参考视频下方的简介,8.0
BV1YSiuBqEFE_0000,大家新年好今天向大家介绍几位在AI领域大放异彩的90后年轻人他们的故事激励了我,8.0
BV1YSiuBqEFE_0002,1998年生 今年27岁之前看大模型新闻论文的时候偶尔会看到这个名字,6.614
BV1YSiuBqEFE_0003,印象中是一个很厉害的华人直到最近腾讯任命他为CEO总裁办公室首席AI科学家我才知道相对于他的,8.0
BV1YSiuBqEFE_0004,这个人竟然这么年轻,1.845
BV1YSiuBqEFE_0005,描述里的初高中都在合肥2014年获得全国信息学奥林匹克竞赛就是NOI银牌2015年高考,8.0
BV1YSiuBqEFE_0006,总分704分安徽省理科第三的成绩进入清华大学姚班主修计算机科学大生下学期通过交换,8.0
BV1YSiuBqEFE_0007,向MIT开始跟随吴嘉峻进行计算机视觉与认知科学的交叉研究吴嘉峻是摇板2010,8.0
BV1YSiuBqEFE_0008,后在MIT获得博士学位他聚焦物理场景理解和机器感知致力于让AI系统能够像人类一样,8.0
BV1YSiuBqEFE_0009,观察推理并与物理世界互动而这里介绍一下遥班全中式清华大学计算机科学实验班被誉为,8.0
BV1YSiuBqEFE_0010,中国计算机天才的汇聚地是由独领奖得主姚七志院士在2005年创办的顶尖计算机人才培训项目,8.0
BV1YSiuBqEFE_0011,实在培养能与MIT Princeton等世界顶尖高校本科生媲美甚至更具竞争力的计算机科学领军人才,7.999
BV1YSiuBqEFE_0012,老班室有25门专业课程其中5门核心课程为全英文授课覆盖计算机科学理论人工智能量子信息,7.999
BV1YSiuBqEFE_0014,寮班并不通过高考直接招生而是主要通过两种途径一是竞赛保送数学物理信息学等五大学科技,7.943
BV1YSiuBqEFE_0015,国家集训队成员可以直接保送,2.666
BV1YSiuBqEFE_0016,二是新生二次选拔也就是在清华全体新生中进行选拔比试考察数学物理两科难度远超高,8.0
BV1YSiuBqEFE_0018,"摇扳的毕业生多数会继续深造,比如2025届的81名毕业生中47人前往哈佛、MIT、Stanford等海外顶层",7.936
BV1YSiuBqEFE_0021,是智能体方向的研究2024年尧舜禹博士毕业8月加入OpenAI很快跻身核心团队深度参与了,8.0
BV1YSiuBqEFE_0023,结合的智能体范式为创建具备通用性可扩展性的语言智能体奠定了基础,5.64
BV1YSiuBqEFE_0024,2025年4月姚舜禹发表了众人转发的The Second Half认为AI发展的下半场开始评测将比训练更重要,7.998
BV1YSiuBqEFE_0025,也就是下半场的问题不是堆知识和推理能力而在于到底要AI做什么,5.784
BV1YSiuBqEFE_0026,任务和环境是关键他还指出大模型记忆就是LM memory是让AI发挥商业价值的关键,7.999
BV1YSiuBqEFE_0027,管理Context Management的重要性会越发凸显而关于评测的重要性OpenAI也在9月发布的,8.0
BV1YSiuBqEFE_0028,指出评测是模型幻觉的根本原因改变评测方法可以解锁大语言模型更多的能量,8.0
BV1YSiuBqEFE_0029,今年5月姚声宇入选麻省理工科技评论2024年度35岁以下科技创新35人中国区名单,7.958
BV1YSiuBqEFE_0030,12月他出任童讯CEO总裁办公室首席AI科学家兼任AI Inferno部大语言模型部负责人,7.556
BV1YSiuBqEFE_0031,我们来看谢阳1996年生13岁接触编程18岁开始创业他就是Fellow的创始人我们之前在,7.944
BV1YSiuBqEFE_0033,并跨越多个网页和系统调度操作在今年外摊大会一个关于AI智能体的问谈上我听到周围有个性,8.0
BV1YSiuBqEFE_0034,报复的年轻人用非常有感染力的方式讲述了这个计算机天才的故事他还在演讲中引用了非常,8.0
BV1YSiuBqEFE_0035,诗意的语句用了颇有诗意的模板同时又以相当反叛的方式回顾了创业的艰难当然还有对未来的,8.0
BV1YSiuBqEFE_0036,2016年还在南昌大学读书的谢阳创立了龙猫科技彼时的他已经在github等社区参与多个大型开源项目,7.999
BV1YSiuBqEFE_0037,后以全战的技术能力独自完成协同在线绘画系统PoE Moe这是一个在线版PS获得腾讯TPI系统,7.999
BV1YSiuBqEFE_0038,然后他拿着7万元奖金启动了荣晋云低代码平台Gospel项目这是一个网站应用程式,8.0
BV1YSiuBqEFE_0039,用小程序以正式在线开发和部署的服务平台,3.384
BV1YSiuBqEFE_0040,提供在线可视化编程以及服务器托管部署运维等功能很像今天开发领域非常流行的Serverless理念,7.999
BV1YSiuBqEFE_0041,平台在2017年4月正式上线推出有免费和付费套餐大学毕业后谢阳任职字节跳动Lark Cloud,7.971
BV1YSiuBqEFE_0042,云服务部门核心hacker负责头条系全矩阵产品技术支持,5.117
BV1YSiuBqEFE_0043,2018年西洋发起solid中文社区,3.02
BV1YSiuBqEFE_0044,国际solid项目是由万维网的发明人Tim Berners-Lee在2017年启动的这是一个web去中心化项目,7.156
BV1YSiuBqEFE_0045,全称是Social Linked Data初衷是终结web2.0的数据孤岛和巨头垄断让用户重新掌握数据组织,8.0
BV1YSiuBqEFE_0046,2019年谢阳创立了身份云公司Authin中文名叫蒸汽记忆这是他推行solid理念的生意化实践,7.995
BV1YSiuBqEFE_0048,及所有设备、应用和用户都可以通过Authn来认证身份让身份管理像水和电一样急需,8.0
BV1YSiuBqEFE_0049,Authin集成了所有主流身份认证协议为企业和开发者提供完善安全的用户认证和访问管理服务,7.299
BV1YSiuBqEFE_0050,2020年公司先后获得千万级天使轮投资和500万美元prea轮融资现在这家中国software,7.968
BV1YSiuBqEFE_0051,身份赛道的头部公司已经服务30多个行业的10万多家企业客户和开发者终端用户规模超过2亿,7.987
BV1YSiuBqEFE_0052,西洋认为如果说现在身份已经是一个通用的独立的平台那么未来身份会成为一个数字标准,7.616
BV1YSiuBqEFE_0053,2023年大模型的浪潮席卷全球谢阳去了一趟美国然后在2024年开启了一个大模型agent项目,7.996
BV1YSiuBqEFE_0055,fellow 谐音fellow 寓意数字伙伴 愿景是再造一个新时代的微软 让每个人的每台电脑都有一个数字伙伴,8.0
BV1YSiuBqEFE_0056,这个Agentic Browser 装载了信仰对生产力的所有设想他指出不同于市面上主要的三类浏览器,7.955
BV1YSiuBqEFE_0058,Value开创了行动型浏览器以四大核心能力即深度行动主动智能影子空间还有智能体网络,7.899
BV1YSiuBqEFE_0059,跟随用户的脚步帮助提高生产力,2.438
BV1YSiuBqEFE_0060,谢阳说社会上有许多不公平生产力能够拉起不公平的底线,5.512
BV1YSiuBqEFE_0061,他还说我不觉得自己是天才我非常非常努力,3.922
BV1YSiuBqEFE_0062,1993年生 今年32岁他就是AI通用智能体Manus的创始人相信大家昨天前天已经看到,8.0
BV1YSiuBqEFE_0063,那周围90后连续创业者他既不是海归也不是来自一线城市的学霸他是在,8.0
BV1YSiuBqEFE_0064,江西省吉安市穗川县一个普通小镇家庭长大的从小展现出对计算机技术的浓厚兴趣初中时利用,8.0
BV1YSiuBqEFE_0065,"高中时活于在软件评测社区,他在《一资源软件世界》发表的GXbox评测文章有超过10个字。",8.0
BV1YSiuBqEFE_0066,10万的阅读量,0.897
BV1YSiuBqEFE_0067,2011年他以600分的高考成绩考入华中科技大学软件工程专业后来加入学校的创新团队编研作坊,8.0
BV1YSiuBqEFE_0068,新媒体中心负责人开发了校内首个微信长和微信漂游品应用,4.978
BV1YSiuBqEFE_0069,2015年毕业前后小红没有选择考研也没有入职大厂要知道我们读大学那会移动互联网正在快速发展,7.994
BV1YSiuBqEFE_0070,华科软件工程专业的毕业生更不用说很好找到大厂的工作但是萧红选择了创业注册了武汉夜音,8.0
BV1YSiuBqEFE_0071,科技有限公司,1.127
BV1YSiuBqEFE_0072,"他邀请了三名校友,一起在武汉租了一个民房,吃住办公都在那里。",4.931
BV1YSiuBqEFE_0073,2016年 团队在Pingwest品玩内容产品黑格松比赛中用48小时做出了一半助手原型,7.964
BV1YSiuBqEFE_0074,他说我当时就在东城区的西水井胡同来着,2.601
BV1YSiuBqEFE_0075,2017年1月一般助手正式上线这款专门面向公众号运营的浏览机插件可以在文章排版后给标题,8.0
BV1YSiuBqEFE_0076,分析文章在微信生态可能的传播效果等等,3.656
BV1YSiuBqEFE_0077,无需跳转即可实现创作排版数据运营全链路的提效累计服务数百万运营者,6.866
BV1YSiuBqEFE_0078,此后公司聚焦微信生态的应用研发2021年获得腾讯等数亿元的战略融资,6.554
BV1YSiuBqEFE_0079,"如果把这段时期称为微信生态创业机,那么2022年开始就是AI出海创业机。",6.596
BV1YSiuBqEFE_0080,2022年4月 萧红创立北京蝴蝶效应科技有限公司同年推出浏览器插件Monica 主打海外,7.941
BV1YSiuBqEFE_0081,令我很助手,0.876
BV1YSiuBqEFE_0082,用户在浏览网页的时候可以随时呼叫Monica和她聊天或者辅助办公,4.992
BV1YSiuBqEFE_0084,Monica及其相关产品的全球用户规模超过700万也是在这一年团队引入季逸超首席科学家,8.0
BV1YSiuBqEFE_0085,产品负责人等核心成员,2.119
BV1YSiuBqEFE_0086,记忆超英文名pick这是后来manus产品升级功能上线等视频的主讲人我对他的第一印象就是口语真好呀,7.927
BV1YSiuBqEFE_0087,Pick是1992年生人四岁时跟随父母去美国小学二年级回国初中时迷上了操作系统研发,7.936
BV1YSiuBqEFE_0089,在三个月内更新了三个版本Memo3发布的时候达到了三天12万的下载量,5.853
BV1YSiuBqEFE_0090,在这之前他已经开发上市了7款苹果应用,3.334
BV1YSiuBqEFE_0091,"大学期间,季易超创立Peak Labs,并在2012年获得真格与红杉投资后,就学一年半专注产品研发。",8.0
BV1YSiuBqEFE_0092,做过搜索引擎做过语言模型当萧红问他你想不想在一个产品里把这三个事情重做一遍,7.997
BV1YSiuBqEFE_0093,觉得这个听起来挺吸引人的于是加入了萧红的团队一起做一个全新的事情,5.127
BV1YSiuBqEFE_0094,玛丽克在2024年用户量突破1000万盈利可观同年公司完成A轮融资后在2025年3月推出Medus,7.967
BV1YSiuBqEFE_0096,当时有声音认为这就是个套客产品没啥底层技术的创新突破但是在萧红看来套客本身无功,8.0
BV1YSiuBqEFE_0097,关键是能否解决用户的问题可以说这个善于借力的团队追求的并非底层技术颠覆,8.0
BV1YSiuBqEFE_0098,和大模型API结合实际应用的需求创造出差异化的体验进而创造价值,6.011
BV1YSiuBqEFE_0099,"现在自发布还不到8个月的Manus宣布,年度进场性收入已经超过1亿美元,助力超过147万亿周边。",8.0
BV1YSiuBqEFE_0100,服务全球数百万用户12月底卖策已超过20亿美元收购商业化速度堪称火箭机的Manus销红出,8.0
BV1ZWdVBzEaE_0001,重够 长程推理和多步骤任务执行方面有明显提升更加擅长遵循指令多模态支持执行真实实际的任务以及更好的利用,8.0
BV1ZWdVBzEaE_0002,文件系统记忆同时推出了还有更加精细的推理强度控制任务预算限制还有面向编码场景的slash ultra review深度代码,8.0
BV1ZWdVBzEaE_0004,作为自动化对齐研究员五天内用大约1.8万美元成本取得远超人类专家的成果那两名顶级研究员,8.0
BV1ZWdVBzEaE_0006,是指强模型完全没有突破弱老师的水平性能差距完全没有恢复而PG2等于1是指强模型完全摆脱弱老师的性能差距,8.0
BV1ZWdVBzEaE_0007,达到自身理论上限而这9个Cloud副本PGR达到0.97部分方法在数学和编程任务上能够泛化,8.0
BV1ZWdVBzEaE_0008,AI 已经能够独立开展高效率低成本的科学探索其方法有时超出人类的直觉科研瓶颈或许正在从创意零,8.0
BV1ZWdVBzEaE_0009,轉向結果驗證,1.6
BV1ZWdVBzEaE_0011,中端文件编辑器差异查看器等开发工具并与CLI体系打通支持本地语音端和SSH远程开发,7.999
BV1ZWdVBzEaE_0014,比如每天清理羁押的事物自动代码审查等等让Cloud变成持续在后台巡检和执行标准化开发工作流程,8.0
BV1ZWdVBzEaE_0015,OpenAI对Agent SDK进行升级提供适配前沿模型的通用Harness并对各类正在普及的源语,8.0
BV1ZWdVBzEaE_0017,在多步骤中稳定的写代码跑命令改文件并随着模式演进来自动升级新版的Agency SDK支持,8.0
BV1ZWdVBzEaE_0020,针对分子蛋白质基因和信号通路等任务进行深度优化在文献中述序列功能解析实验设计,8.0
BV1ZWdVBzEaE_0022,只在让这个模型系列在更多复杂成链条的生物医药工作流中持续进化,5.297
BV1ZWdVBzEaE_0024,同意管理本地与云端的多个智能体绘画同时将云端自主软件工程智能体Devon直接集成到WindServe用户可以将,8.0
BV1ZWdVBzEaE_0025,复杂任务一进尾派给Javin在云端独立完成,3.256
BV1ZWdVBzEaE_0027,比如分析食谱营养对比商品这样的提示词保存为一个skill之后就可以在任意网页通过快捷指令一键调用,8.0
BV1ZWdVBzEaE_0028,支持同时读取多个标签页的内容进行交叉分析支持跨设备同步,5.178
BV1ZWdVBzEaE_0030,尤其强化了点位定位技术多视角场景融合并与波士顿动力合作加入高精度仪表读书能力,7.942
BV1ZWdVBzEaE_0031,去压力表和液位窗在规避液体重物和识别人体风险等安全约束上也有提升谷歌退休支付单3.1,8.0
BV1ZWdVBzEaE_0032,引入Audio Text用户可以在文本中直接用自然语言标签来指定语气情绪语速和节奏,8.0
BV1ZWdVBzEaE_0033,比如标记成兴奋惊喜友好等这样的标签模型就会按照标签自动调整声音的风格和表现力支持70多种语音,7.999
BV1ZWdVBzEaE_0034,李飞飞教授创立的World Labs开源基于3.js的3D高速建设渲染引擎Spark 2.0,7.944
BV1ZWdVBzEaE_0035,层次渐进式流逝加载和虚拟内存技术能够在网页端流逝渲染超大规模3D场景流逝传输到桌面,8.0
BV1ZWdVBzEaE_0036,iOS、Android、VR等任意设备上从而降低高质量3D内容在web端分发与体验的门槛,6.378
BV1ZWdVBzEaE_0037,B2Q3升级参考生能力支持角色场景服装道具多图参考新增六大类视觉特效与五类沉浸音效,7.999
BV1ZWdVBzEaE_0039,与Model as a Service 开放平台来帮助企业进入工作流目标是将AI视频推向可以稳定,8.0
BV1ZWdVBzEaE_0040,交付的工业化生产,1.395
BV1ZWdVBzEaE_0041,OpenMontage是一个开源的智能视频制作系统基于11条预制制作流水线数十个工具和数百个技能文件,7.956
BV1ZWdVBzEaE_0042,让类似Cloud Code的AI编程智能体变成可以独立完成从创意脚本分镜素材检索到剪辑合成的智能体视频,7.999
BV1ZWdVBzEaE_0043,工作室用户无需自建编排服务或绑定特定的大模型API可基于免费素材自动生成纪录片广告等多种风格视频,8.0
BV1ZWdVBzEaE_0044,比如这个视频的成本大概是0.15美元,2.924
BV1ZWdVBzEaE_0045,我身影经测试上线CDANCE 2.0系列API支持文字、图片、音视屏四种模态的输入物理准确度、逼真度和可控性,7.994
BV1ZWdVBzEaE_0046,模型已用于春晚特效短距制作机器人训练数据生成等多个领域据称多家短距内容制作方进入之后,8.0
BV1ZWdVBzEaE_0047,全流程提效80%到90%降本70%到90%,4.065
BV1ZWdVBzEaE_0048,阿里ATH创新事业部推出开放世界模型Happy Oyster基于原生多模态架构支持实时世界构建与交互,7.997
BV1ZWdVBzEaE_0049,导演模式和漫游模式支持文字语音或图像实时进入修改场景模型已开启内测,7.688
BV1ZWdVBzEaE_0050,腾讯会员开源多模态世界模型会员World 2.0可基于文本图像或视频来生成重建并模拟交互式3D图像,7.999
BV1ZWdVBzEaE_0052,Lirio 2.0框架旨在大规模生存持久可探索的3D世界通过在每一帧都维护明确的3D几何信息,8.0
BV1ZWdVBzEaE_0053,可以对齐当前和过去的画面并用自增墙训练纠正时间上的飘移给他一张图他就能生成一个你可以走进去四处探索,8.0
BV1ZWdVBzEaE_0054,回头查看甚至直接把机器人扔进去做实时渲染和仿真的3D世界适用于仿真训练和沉浸式应用,7.599
BV1ZWdVBzEaE_0055,因为大家推出NVIDIA Metropolis VSS能够让实时处理视频数据流的AI智能体验,7.996
BV1ZWdVBzEaE_0056,在边缘节点上长期在线运行在更靠近数据源的位置完成视频搜索自动摘要可视化问答等等从而将,8.0
BV1ZWdVBzEaE_0057,"通信基础设施变成分布式的边缘智能计算层,帮助城市管理、园区安防、智慧工厂等场景定制视觉AI。",8.0
BV1ZWdVBzEaE_0058,基于海量实时与历史视频信息提升运营效率和安全水平,5.001
BV1ZWdVBzEaE_0059,英伟达面向量子计算开源AI模型家族NVIDIA iSIM主要解决量子芯片校准难纠错难的工程瓶颈该系列包括,8.0
BV1ZWdVBzEaE_0060,就是一个350亿参数的视觉语言模型能够自动读懂量子处理器实验数据把原本需要几天的,8.0
BV1ZWdVBzEaE_0061,标准流程压缩到几小时iSync decoding则基于3D卷积网络在量子纠错解码上三角线有开源标准,8.0
BV1ZWdVBzEaE_0062,精度提升到三倍量子计算研究者可以在不精通机器学习的前提下利用I-SIM加速构建可容错可受伤害,8.0
BV1ZWdVBzEaE_0063,用的量子计算系统,1.334
BV1ZWdVBzEaE_0065,跨设备的详细上下文通过目录结构 链接规则和通用的钩子脚本与命令让agents在每次对话开始时,8.0
BV1ZWdVBzEaE_0066,加载目标项目和近期变更在对话过程中按语义按需检索与更新笔记结束时再统一校验与归档,8.0
BV1ZWdVBzEaE_0067,从而把零散的对话沉淀为结构化的智能体大脑在不暴涨token成本的前提下持续积累知识优化协作体验,8.0
BV1ZWdVBzEaE_0068,Y Combinator CEO Gary Tan开源智能体长期记忆与知识管理系统把会议邮件推文,8.0
BV1ZWdVBzEaE_0069,日历、语音通话和想法等多元数据汇聚到一个可检索的知识库中每次对话前自动读取相关上下文,8.0
BV1ZWdVBzEaE_0070,后回写新信息通过混合检索和梦境循环Dream Cycle等机制来持续整理补全和关联记录,7.974
BV1ZWdVBzEaE_0072,EverMind团队公开测试专为自我演化智能体设计的记忆底座EverOS其核心算法与Skills进化引擎,7.929
BV1ZWdVBzEaE_0073,智能体从交互中自动提炼技能将复杂任务成功率最高相对提升234.8%,6.45
BV1ZWdVBzEaE_0074,惊动开源图像编辑模型Joy AI Image Alert 参数241在架构底层实现空间智能理解,8.0
BV1ZWdVBzEaE_0075,让开源图像编辑从传统平面修图运送为可以按自然语言精准控制相机视角物体位置,8.0
BV1ZWdVBzEaE_0076,位置与多视角一致性的三维空间重塑在一致性和周挡关系方面表现优秀重点赋能电商内容生成与巨声之后,8.0
BV1ZWdVBzEaE_0078,MiniMax发布音乐生成模型Music 2.6新增Cover功能可以提取原曲旋律并改变风格编曲同时开源三款,7.964
BV1ZWdVBzEaE_0079,供AI Agent原生调用音乐生成能力,3.341
BV1ZWdVBzEaE_0080,千文3.5 OmniPlus的API服务正式上线另外参数350亿 结果30亿的千文3.6开源尤其就智能体编程,8.0
BV1ZWdVBzEaE_0082,市场研究机构eMarketer预测Meta在今年的数字广告净收入将首次超过谷歌成为全球第一这主要得益于,7.982
BV1ZWdVBzEaE_0083,AI广告工具比如Advantage Plus在整个生态系统内提升广告的效果持续吸引广告预算而谷歌的业务,8.0
BV1ZWdVBzEaE_0084,多元化反而在纯管高增速上略行挫折,2.975
BV1ZWdVBzEaE_0085,斯坦福HAI发布2026年AI指数报告显示中美顶尖模型性能差距已缩小到2.7%报告指出,7.809
BV1ZWdVBzEaE_0086,AI能力虽然发展并不均衡但已经在多个领域达到或者超越人类的基线水平2025年的十大AI模型组织机构,7.976
BV1ZWdVBzEaE_0087,中国团队占到四个席位同时不容忽视的是大模型的能源消耗以及水资源消耗问题,8.0
